name;number;description;validated_business_object;validated_business_object_alias;severity_level;join_clause;where_clause;message_de;message_en;message_fr;message_it;message_rm;short_text_de;short_text_en;short_text_fr;short_text_it;short_text_rm
SC_RULE1208;1208;FIBU 41 Lebensmittelaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_03 IS NULL;FIBU_15_03 = [ks.UV_FIBU_15_03];;FIBU_15_03 = [ks.UV_FIBU_15_03];FIBU_15_03 = [ks.UV_FIBU_15_03];;Der übrige Lebensmittelaufwand (Kontonummer 41 nach Kontenrahmen H+) ist anzugeben.;;Indiquer les charges des produits alimentaires (numéro de compte 41 du Plan comptable H+).;Indicare gli altri costi di generi alimentari (numero di conto 41 nel sistema dei conti H+).;
SC_RULE1209;1209;FIBU 42 Haushaltaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_04 IS NULL;FIBU_15_04 = [ks.UV_FIBU_15_04];;FIBU_15_04 = [ks.UV_FIBU_15_04];FIBU_15_04 = [ks.UV_FIBU_15_04];;Der Haushaltsaufwand (Kontonummer 42 nach Kontenrahmen H+) ist anzugeben.;;Indiquer les charges de ménage (numéro de compte 42 du Plan comptable H+).;Indicare i costi di economia domestica (numero di conto 42 nel sistema dei conti H+).;
SC_RULE1210;1210;FIBU 43 Unterhalt und Reparaturen;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_05 IS NULL;FIBU_15_05 = [ks.UV_FIBU_15_05];;FIBU_15_05 = [ks.UV_FIBU_15_05];FIBU_15_05 = [ks.UV_FIBU_15_05];;Der Aufwand für Unterhalt und Reparaturen (Kontonummer 43 nach Kontenrahmen H+) ist anzugeben.;;Indiquer les charges d’entretien et de réparation (numéro de compte 43 du Plan comptable H+).;Indicare i costi di manutenzione e riparazioni (numero di conto 43 nel sistema dei conti H+).;
SC_RULE1211;1211;FIBU 440 Investitionen (< VKL Wert);KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_06_01 IS NULL;FIBU_15_06_01 = [ks.UV_FIBU_15_06_01];;FIBU_15_06_01 = [ks.UV_FIBU_15_06_01];FIBU_15_06_01 = [ks.UV_FIBU_15_06_01];;Der Aufwand für Investitionen (Kontonummer 440 nach Kontenrahmen H+) ist anzugeben.;;Les charges d'investissements (numéro de compte 440 du Plan comptable H+) sont à indiquer.;Indicare i costi di investimenti (numero di conto 440 nel sistema dei conti H+).;
SC_RULE1212;1212;FIBU 441 Uebrige Investitionen;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_06_02 IS NULL;FIBU_15_06_02 = [ks.UV_FIBU_15_06_02];;FIBU_15_06_02 = [ks.UV_FIBU_15_06_02];FIBU_15_06_02 = [ks.UV_FIBU_15_06_02];;Der Aufwand für übrige Investitionen (Kontonummer 441 nach Kontenrahmen H+)  ist anzugeben.;;Les charges des autres investissements (numéro de compte 441 du Plan comptable H+)  sont à indiquer.;Indicare i costi di altri investimenti (numero di conto 441 nel sistema dei conti H+).;
SC_RULE1213;1213;FIBU 442 Abschreibungen;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_06_03 IS NULL;FIBU_15_06_03 = [ks.UV_FIBU_15_06_03];;FIBU_15_06_03 = [ks.UV_FIBU_15_06_03];FIBU_15_06_03 = [ks.UV_FIBU_15_06_03];;Der Aufwand für Abschreibungen (Kontonummer 442 nach Kontenrahmen H+) ist anzugeben.;;Les charges d’amortissements (numéro de compte 442 du Plan comptable H+) sont à indiquer.;Indicare i costi di ammortamenti (numero di conto 442 nel sistema dei conti H+).;
SC_RULE1214;1214;FIBU 443 Mietzinse (< VKL Wert);KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_06_04 IS NULL;FIBU_15_06_04 = [ks.UV_FIBU_15_06_04];;FIBU_15_06_04 = [ks.UV_FIBU_15_06_04];FIBU_15_06_04 = [ks.UV_FIBU_15_06_04];;Der Aufwand für Mietzinse (Kontonummer 443 nach Kontenrahmen H+) ist anzugeben.;;Les charges des loyers (numéro de compte 443 du Plan comptable H+) sont à indiquer.;Indicare i costi di canoni di locazione (numero di conto 443 nel sistema dei conti H+).;
SC_RULE1215;1215;FIBU 444 Uebrige Mietzinse (inkl. operatives Leasing);KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_06_05 IS NULL;FIBU_15_06_05 = [ks.UV_FIBU_15_06_05];;FIBU_15_06_05 = [ks.UV_FIBU_15_06_05];FIBU_15_06_05 = [ks.UV_FIBU_15_06_05];;Der Aufwand für übrige Mietzinse (Kontonummer 444 nach Kontenrahmen H+) ist anzugeben.;;Les charges des autres loyers (numéro de compte 444 du Plan comptable H+) sont à indiquer.;Indicare i costi di altri canoni di locazione (numero di conto 444 nel sistema dei conti H+).;
SC_RULE1217;1217;FIBU 45 Energieaufwand und Wasser;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_07 IS NULL;FIBU_15_07 = [ks.UV_FIBU_15_07];;FIBU_15_07 = [ks.UV_FIBU_15_07];FIBU_15_07 = [ks.UV_FIBU_15_07];;Der Aufwand für Energie und Wasser (Kontonummer 45 nach Kontenrahmen H+) ist anzugeben.;;Les charges d’eau et d’énergie (numéro de compte 45 du Plan comptable H+) sont à indiquer.;Indicare i costi di energia e acqua (numero di conto 45 nel sistema dei conti H+).;
SC_RULE1218;1218;FIBU 460 Kreditzinsaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_08_01 IS NULL;FIBU_15_08_01 = [ks.UV_FIBU_15_08_01];;FIBU_15_08_01 = [ks.UV_FIBU_15_08_01];FIBU_15_08_01 = [ks.UV_FIBU_15_08_01];;Der Kreditzinsaufwand (Kontonummer 460 nach Kontenrahmen H+)  ist anzugeben.;;Les charges des intérêts de crédits (numéro de compte 460 du Plan comptable H+)  sont à indiquer.;Indicare gli interessi passivi su crediti (numero di conto 460 nel sistema dei conti H+).;
SC_RULE1219;1219;FIBU 461 Darlehenszinsaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_08_02 IS NULL;FIBU_15_08_02 = [ks.UV_FIBU_15_08_02];;FIBU_15_08_02 = [ks.UV_FIBU_15_08_02];FIBU_15_08_02 = [ks.UV_FIBU_15_08_02];;Der Darlehenszinsaufwand (Kontonummer 461 nach Kontenrahmen H+)  ist anzugeben.;;Les charges des intérêts d'emprunts (numéro de compte 461 du Plan comptable H+)  sont à indiquer.;Indicare gli interessi passivi su prestiti (numero di conto 461 nel sistema dei conti H+).;
SC_RULE1220;1220;FIBU 463 Hypothekarzinsaufwand ;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_08_03 IS NULL;FIBU_15_08_03 = [ks.UV_FIBU_15_08_03];;FIBU_15_08_03 = [ks.UV_FIBU_15_08_03];FIBU_15_08_03 = [ks.UV_FIBU_15_08_03];;Der Hypothekarzinsaufwand (Kontonummer 463 nach Kontenrahmen H+)  ist anzugeben.;;Les charges d'intérêts hypothécaires (numéro de compte 463 du Plan comptable H+)  sont à indiquer.;Indicare gli interessi passivi su ipoteche (numero di conto 463 nel sistema dei conti H+).;
SC_RULE1221;1221;FIBU 466 Zinsaufwand auf finanzielles Leasing ;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_08_04 IS NULL;FIBU_15_08_04 = [ks.UV_FIBU_15_08_04];;FIBU_15_08_04 = [ks.UV_FIBU_15_08_04];FIBU_15_08_04 = [ks.UV_FIBU_15_08_04];;Der Zinsaufwand auf finanzielles Leasing (Kontonummer 466 nach Kontenrahmen H+)  ist anzugeben.;;Les charges des intérêts de leasing financier (numéro de compte 466 du Plan comptable H+)  sont à indiquer.;Indicare gli interessi sul leasing finanziario (numero di conto 466 nel sistema dei conti H+).;
SC_RULE1223;1223;FIBU 469 Uebriger Zinsaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_08_05 IS NULL;FIBU_15_08_05 = [ks.UV_FIBU_15_08_05];;FIBU_15_08_05 = [ks.UV_FIBU_15_08_05];FIBU_15_08_05 = [ks.UV_FIBU_15_08_05];;Der übrige Zinsaufwand (Kontonummer 469 nach Kontenrahmen H+)  ist anzugeben.;;Les autres charges d'intérêts (numéro de compte 469 du Plan comptable H+)  sont à indiquer.;Indicare gli altri interessi passivi (numero di conto 469 nel sistema dei conti H+).;
SC_RULE1224;1224;FIBU 47 Verwaltungs- und Informatikaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_09 IS NULL;FIBU_15_09 = [ks.UV_FIBU_15_09];;FIBU_15_09 = [ks.UV_FIBU_15_09];FIBU_15_09 = [ks.UV_FIBU_15_09];;Der Verwaltungs- und Informatikaufwand (Kontonummer 47 nach Kontenrahmen H+ ist anzugeben.;;Les charges de l'administration et de l’informatique (numéro de compte 47 du Plan comptable H+) sont à indiquer.;Indicare i costi amministrativi e per l’informatica (numero di conto 47 nel sistema dei conti H+).;
SC_RULE1225;1225;FIBU 48 Uebriger patientenbezogener Aufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_10 IS NULL;FIBU_15_10 = [ks.UV_FIBU_15_10];;FIBU_15_10 = [ks.UV_FIBU_15_10];FIBU_15_10 = [ks.UV_FIBU_15_10];;Der übrige patientenbezogene Aufwand (Kontonummer 48 nach Kontenrahmen H+) ist anzugeben.;;Les autres charges liées aux patients (numéro de compte 48 du Plan comptable H+) sont à indiquer.;Indicare gli altri costi relativi ai pazienti (numero di conto 48 nel sistema dei conti H+).;
SC_RULE1226;1226;FIBU 49 Uebriger nicht patientenbezogener Aufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_11 IS NULL;FIBU_15_11 = [ks.UV_FIBU_15_11];;FIBU_15_11 = [ks.UV_FIBU_15_11];FIBU_15_11 = [ks.UV_FIBU_15_11];;Der übrige nicht patientenbezogene Aufwand (Kontonummer 49 nach Kontenrahmen H+) ist anzugeben.;;Les autres charges non liées aux patients (numéro de compte 49 du Plan comptable H+) sont à indiquer.;Indicare gli altri costi non relativi ai pazienti (numero di conto 49 nel sistema dei conti H+).;
SC_RULE1227;1227;FIBU 70-76;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_16 IS NULL;FIBU_15_16 = [ks.UV_FIBU_15_16];;FIBU_15_16 = [ks.UV_FIBU_15_16];FIBU_15_16 = [ks.UV_FIBU_15_16];;Die Steuern, der ausserordentliche und betriebsfremde Aufwand sind anzugeben.;;Les impôts, les charges exceptionnelles et hors exploitation sont à indiquer.;Indicare le imposte, i costi straordinari e estranei all'esercizio.;
SC_RULE1228;1228;FIBU 77 Steuern;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_17 IS NULL;FIBU_15_17 = [ks.UV_FIBU_15_17];;FIBU_15_17 = [ks.UV_FIBU_15_17];FIBU_15_17 = [ks.UV_FIBU_15_17];;Die Steuern sind anzugeben.;;Les impôts sont à indiquer.;Indicare le imposte.;
SC_RULE1229;1229;FIBU 78 Ausserordentlicher Aufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_18 IS NULL;FIBU_15_18 = [ks.UV_FIBU_15_18];;FIBU_15_18 = [ks.UV_FIBU_15_18];FIBU_15_18 = [ks.UV_FIBU_15_18];;Der ausserordentliche Aufwand ist anzugeben.;;Les charges exceptionnelles sont à indiquer.;Indicare i costi straordinari.;
SC_RULE1230;1230;FIBU 79 Betriebsfremder Aufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_FIBU_15_19 IS NULL;FIBU_15_19 = [ks.UV_FIBU_15_19];;FIBU_15_19 = [ks.UV_FIBU_15_19];FIBU_15_19 = [ks.UV_FIBU_15_19];;Der betriebsfremde Aufwand ist anzugeben.;;Les charges hors exploitation sont à indiquer.;I costi estranei all’esercizio.;
SC_RULE1232;1232;Abgrenzungen 60 Ertraege aus medizinischen, pflegerischen und therapeutischen Leistungen;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_01 IS NULL;ABBR_17_20_01 = [ks.UV_ABBR_17_20_01];;ABBR_17_20_01 = [ks.UV_ABBR_17_20_01];ABBR_17_20_01 = [ks.UV_ABBR_17_20_01];;Die Abgrenzungen bei den Erträgen aus medizinischen, pflegerischen und therapeutischen Leistungen für Patienten (Kontonummer 60 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les produits des prestations médicales, de soins et thérapeutiques (numéro de compte 60 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i ricavi da prestazioni mediche, infermieristiche e terapeutiche (numero di conto 60 nel sistema dei conti H+).;
SC_RULE1233;1233;Abgrenzungen 61 Aerztliche Einzelleistungen;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_02 IS NULL;ABBR_17_20_02 = [ks.UV_ABBR_17_20_02];;ABBR_17_20_02 = [ks.UV_ABBR_17_20_02];ABBR_17_20_02 = [ks.UV_ABBR_17_20_02];;Die Abgrenzungen bei den Erträgen aus ärztlichen Einzelleistungen (Kontonummer 61 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les produits des prestations unitaires médicales (numéro de compte 61 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i ricavi da prestazioni mediche singole (numero di conto 61 nel sistema dei conti H+).;
SC_RULE1234;1234;Abgrenzungen 62 Uebrige Spitaleinzelleistungen ;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_03 IS NULL;ABBR_17_20_03 = [ks.UV_ABBR_17_20_03];;ABBR_17_20_03 = [ks.UV_ABBR_17_20_03];ABBR_17_20_03 = [ks.UV_ABBR_17_20_03];;Die Abgrenzungen bei den Erträgen aus übrigen Spitaleinzelleistungen (Kontonummer 62 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les produits des autres prestations unitaires hospitalières (numéro de compte 62 du Plan comptable H+) sont à indiquer.;Indicare le delimitaziono per i ricavi da altre prestazioni ospedaliere singole (numero di conto 62 nel sistema dei conti H+).;
SC_RULE1235;1235;Abgrenzungen 65 Uebrige Ertraege aus Leistungen an Patienten;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_04 IS NULL;ABBR_17_20_04 = [ks.UV_ABBR_17_20_04];;ABBR_17_20_04 = [ks.UV_ABBR_17_20_04];ABBR_17_20_04 = [ks.UV_ABBR_17_20_04];;Die Abgrenzungen bei den übrigen Erträgen aus Leistungen an Patienten (Kontonummer 65 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les autres produits des prestations aux patients (numéro de compte 65 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per gli altri ricavi da prestazioni fornite ai pazienti (numero di conto 65 nel sistema dei conti H+).;
SC_RULE1236;1236;Abgrenzungen 66 Finanzertrag;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_05 IS NULL;ABBR_17_20_05 = [ks.UV_ABBR_17_20_05];;ABBR_17_20_05 = [ks.UV_ABBR_17_20_05];ABBR_17_20_05 = [ks.UV_ABBR_17_20_05];;Die Abgrenzungen beim Finanzertrag (Kontonummer 66 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les produits financiers (numéro de compte 66 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i ricavi finanziari (numero di conto 66 nel sistema dei conti H+).;
SC_RULE1237;1237;Abgrenzungen 67 Bestandesaenderungen;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_06 IS NULL;ABBR_17_20_06 = [ks.UV_ABBR_17_20_06];;ABBR_17_20_06 = [ks.UV_ABBR_17_20_06];ABBR_17_20_06 = [ks.UV_ABBR_17_20_06];;Die Abgrenzungen bei den Bestandesänderungen (Kontonummer 67 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour la variation de stocks de produits (numéro de compte 67 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per la variazione nelle rimanenze di prodotti  (numero di conto 67 nel sistema dei conti H+).;
SC_RULE1238;1238;Abgrenzungen 68 Ertraege aus Leistungen an Personal und Dritte;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_07 IS NULL;ABBR_17_20_07 = [ks.UV_ABBR_17_20_07];;ABBR_17_20_07 = [ks.UV_ABBR_17_20_07];ABBR_17_20_07 = [ks.UV_ABBR_17_20_07];;Die Abgrenzungen bei den Erträgen aus Leistungen an Personal und Dritte (Kontonummer 68 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les produits résultant de prestations au personnel et des tiers (numéro de compte 68 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i ricavi da prestazioni fornite al personale e a terzi (numero di conto 68 nel sistema dei conti H+).;
SC_RULE1239;1239;Abgrenzungen 69 Beitraege und Subventionen;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_08 IS NULL;ABBR_17_20_08 = [ks.UV_ABBR_17_20_08];;ABBR_17_20_08 = [ks.UV_ABBR_17_20_08];ABBR_17_20_08 = [ks.UV_ABBR_17_20_08];;Die Abgrenzungen bei den Beiträgen von Gemeinden (Kontonummer 69 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les contributions des communes (numéro de compte 69 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i contributi dei Comuni (numero di conto 69 nel sistema dei conti H+).;
SC_RULE1240;1240;Abgrenzungen 77 Steuern;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_09 IS NULL;ABBR_17_20_09 = [ks.UV_ABBR_17_20_09];;ABBR_17_20_09 = [ks.UV_ABBR_17_20_09];ABBR_17_20_09 = [ks.UV_ABBR_17_20_09];;Die Abgrenzungen bei den Steuern (Kontonummer 77 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les impôts (numéro de compte 77 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per le imposte (numero di conto 77 nel sistema dei conti H+).;
SC_RULE1241;1241;Abgrenzungen 78 Ausserordentlicher Ertrag;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_10 IS NULL;ABBR_17_20_10 = [ks.UV_ABBR_17_20_10];;ABBR_17_20_10 = [ks.UV_ABBR_17_20_10];ABBR_17_20_10 = [ks.UV_ABBR_17_20_10];;Die Abgrenzungen beim ausserordentlichen Ertrag (Kontonummer 78 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les produits exceptionnels (numéro de compte 78 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i ricavi straordinari (numero di conto 78 nel sistema dei conti H+).;
SC_RULE1242;1242;Abgrenzungen 79 Betriebsfremder Ertrag;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_11 IS NULL;ABBR_17_20_11 = [ks.UV_ABBR_17_20_11];;ABBR_17_20_11 = [ks.UV_ABBR_17_20_11];ABBR_17_20_11 = [ks.UV_ABBR_17_20_11];;Die Abgrenzungen beim betriebsfremden Ertrag (Kontonummer 79 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les produits hors exploitation (numéro de compte 79 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i ricavi estranei all'esercizio (numero di conto 79 nel sistema dei conti H+).;
SC_RULE1243;1243;Abgrenzungen - Erloese 66/68 als Kostenminderung;KSINCOMEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_12 IS NULL;ABBR_17_20_12 = [ks.UV_ABBR_17_20_12];;ABBR_17_20_12 = [ks.UV_ABBR_17_20_12];ABBR_17_20_12 = [ks.UV_ABBR_17_20_12];;Die Abgrenzungen bei den Erlösen als Kostenminderung (Kontonummer 66/68 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les produits comme réduction de coûts (numéro de compte 66/68 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i ricavi come riduzione dei costi (numero di conto 66/68 nel sistema dei conti H+).;
SC_RULE1244;1244;Abgrenzungen 30 Lohnaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_14 IS NULL;ABBR_17_20_14 = [ks.UV_ABBR_17_20_14];;ABBR_17_20_14 = [ks.UV_ABBR_17_20_14];ABBR_17_20_14 = [ks.UV_ABBR_17_20_14];;Die Abgrenzungen beim Lohnaufwand (Kontonummer 30 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les charges salariales (numéro de compte 30 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i costi salariali (numero di conto 30 nel sistema dei conti H+).;
SC_RULE1245;1245;Abgrenzungen 37 Sozialversicherungsaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_15 IS NULL;ABBR_17_20_15 = [ks.UV_ABBR_17_20_15];;ABBR_17_20_15 = [ks.UV_ABBR_17_20_15];ABBR_17_20_15 = [ks.UV_ABBR_17_20_15];;Die Abgrenzungen beim Sozialversicherungsaufwand (Kontonummer 37 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les charges sociales (numéro de compte 37 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per gli oneri sociali (numero di conto 37 nel sistema dei conti H+).;
SC_RULE1246;1246;Abgrenzungen 380 Arzthonorare, Spitalaerzte;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_16 IS NULL;ABBR_17_20_16 = [ks.UV_ABBR_17_20_16];;ABBR_17_20_16 = [ks.UV_ABBR_17_20_16];ABBR_17_20_16 = [ks.UV_ABBR_17_20_16];;Die Abgrenzungen bei den Arzthonoraren, Spitalärzte (Kontonummer 380 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les honoraires de médecins, médecins hospitaliers (numéro de compte 380 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per gli onorari dei medici, medici ospedalieri (numero di conto 380 nel sistema dei conti H+).;
SC_RULE1247;1247;Abgrenzungen 381 Arzthonorare, Belegaerzte;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_17 IS NULL;ABBR_17_20_17 = [ks.UV_ABBR_17_20_17];;ABBR_17_20_17 = [ks.UV_ABBR_17_20_17];ABBR_17_20_17 = [ks.UV_ABBR_17_20_17];;Die Abgrenzungen bei den Arzthonoraren, Belegärzte (Kontonummer 381 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les honoraires de médecins, médecins agréés (numéro de compte 381 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per gli onorari dei medici, medici accreditati (numero di conto 381 nel sistema dei conti H+).;
SC_RULE1248;1248;Abgrenzungen 39 Uebriger Personalaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_18 IS NULL;ABBR_17_20_18 = [ks.UV_ABBR_17_20_18];;ABBR_17_20_18 = [ks.UV_ABBR_17_20_18];ABBR_17_20_18 = [ks.UV_ABBR_17_20_18];;Die Abgrenzungen beim übrigen Personalaufwand (Kontonummer 39 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les autres charges du personnel (numéro de compte 39 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per gli altri spese del personale (numero di conto 39 nel sistema dei conti H+).;
SC_RULE1249;1249;Abgrenzungen 40 Medizinischer Bedarf (exkl. 405);KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_19 IS NULL;ABBR_17_20_19 = [ks.UV_ABBR_17_20_19];;ABBR_17_20_19 = [ks.UV_ABBR_17_20_19];ABBR_17_20_19 = [ks.UV_ABBR_17_20_19];;Die Abgrenzungen beim medezinischen Bedarf (Kontonummer 40 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour le matériel médical d'exploitation (numéro de compte 40 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per i fabbisogno medico (numero di conto 40 nel sistema dei conti H+).;
SC_RULE1250;1250;Abgrenzungen 405 Honorare fuer medizinische, diagnostische und therapeutische Fremdleistungen ;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_20 IS NULL;ABBR_17_20_20 = [ks.UV_ABBR_17_20_20];;ABBR_17_20_20 = [ks.UV_ABBR_17_20_20];ABBR_17_20_20 = [ks.UV_ABBR_17_20_20];;Die Abgrenzungen bei den Honoraren für medizinische, diagnostische und therapeutische Fremdleistungen (Kontonummer 405 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les honoraires pour les prestations médicales, diagnostiques et thérapeutiques fournies par des tiers (numéro de compte 405 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per gli onorari per prestazioni mediche, diagnostiche e terapeutiche fornite da terzi (numero di conto 405 nel sistema dei conti H+).;
SC_RULE1251;1251;Abgrenzungen 41 Lebensmittelaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_21 IS NULL;ABBR_17_20_21 = [ks.UV_ABBR_17_20_21];;ABBR_17_20_21 = [ks.UV_ABBR_17_20_21];ABBR_17_20_21 = [ks.UV_ABBR_17_20_21];;Die Abgrenzungen beim Lebensmittelaufwand (Kontonummer 41 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les charges de produits alimentaires (numéro de compte 41 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per le spese di generi alimentari (numero di conto 41 nel sistema dei conti H+).;
SC_RULE1252;1252;Abgrenzungen 42 Haushaltaufwand;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_22 IS NULL;ABBR_17_20_22 = [ks.UV_ABBR_17_20_22];;ABBR_17_20_22 = [ks.UV_ABBR_17_20_22];ABBR_17_20_22 = [ks.UV_ABBR_17_20_22];;Die Abgrenzungen beim Haushaltaufwand (Kontonummer 42 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les charges de ménage (numéro de compte 42 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per le spese di economia domestica (numero di conto 42 nel sistema dei conti H+).;
SC_RULE1253;1253;Abgrenzungen 43 Unterhalt und Reparaturen;KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_23 IS NULL;ABBR_17_20_23 = [ks.UV_ABBR_17_20_23];;ABBR_17_20_23 = [ks.UV_ABBR_17_20_23];ABBR_17_20_23 = [ks.UV_ABBR_17_20_23];;Die Abgrenzungen beim Unterhalt und den Reparaturen (Kontonummer 43 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour l'entretien et les réparations (numéro de compte 43 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per la manutenzione e le riparazioni (numero di conto 43 nel sistema dei conti H+).;
SC_RULE1254;1254;Abgrenzungen 440 Investitionen (< VKL Wert);KSEXPENSEACCOUNTINGS;ks;error;;ks.UV_ABBR_17_20_24 IS NULL;ABBR_17_20_24 = [ks.UV_ABBR_17_20_24];;ABBR_17_20_24 = [ks.UV_ABBR_17_20_24];ABBR_17_20_24 = [ks.UV_ABBR_17_20_24];;Die Abgrenzungen bei den Investitionen (Kontonummer 440 nach Kontenrahmen H+) sind anzugeben.;;Les ajustements pour les investissements (numéro de compte 440 du Plan comptable H+) sont à indiquer.;Indicare le delimitazioni per gli investimenti (numero di conto 440 nel sistema dei conti H+).;
